Timestamp,Series_No,Product_No,class
Timestamp: 06/03/17 22:19:31,XK00001402,5221,Failure
Timestamp: 06/04/17 22:23:40,XK00001402,1054,OK
Timestamp: 06/04/17 22:24:06,XK00001402,2438,OK
Timestamp: 06/04/17 22:28:44,XK00001402,8190,Failure
Timestamp: 06/04/17 22:29:10,XK00001402,3366,OK
Timestamp: 06/04/17 22:30:38,XK00001402,5636,Failure
Timestamp: 06/04/17 22:31:07,XK00001402,3817,OK
Timestamp: 06/04/17 22:34:14,XK00001402,5595,Failure
Timestamp: 06/04/17 22:38:21,XK00001402,332,OK
Timestamp: 06/04/17 22:39:42,XK00001402,2075,OK
Timestamp: 06/04/17 22:41:21,XK00001402,3331,OK
Timestamp: 06/04/17 22:42:50,XK00001402,4013,OK
Timestamp: 06/04/17 22:46:40,XK00001402,731,OK
Timestamp: 06/04/17 22:49:14,XK00001402,728,OK
Timestamp: 06/04/17 22:49:33,XK00001402,5290,Failure
Timestamp: 06/04/17 22:53:08,XK00001402,7028,Failure
Timestamp: 06/04/17 22:56:40,XK00001402,8053,Failure
Timestamp: 06/04/17 22:56:51,XK00001402,985,OK
Timestamp: 06/04/17 23:01:22,XK00001402,5584,Failure
Timestamp: 06/04/17 23:06:51,XK00001402,6678,Failure
Timestamp: 06/04/17 23:12:19,XK00001402,5751,Failure
Timestamp: 06/04/17 23:14:29,XK00001402,8047,Failure
Timestamp: 06/04/17 23:17:35,XK00001402,3206,OK
Timestamp: 06/04/17 23:23:19,XK00001402,6891,Failure
Timestamp: 06/04/17 23:28:40,XK00001402,5482,Failure
Timestamp: 06/04/17 23:33:56,XK00001402,3884,OK
Timestamp: 06/04/17 23:34:54,XK00001402,6183,Failure
Timestamp: 06/04/17 23:39:38,XK00001402,6713,Failure
Timestamp: 06/04/17 23:40:35,XK00001402,877,OK
Timestamp: 06/05/17 23:41:40,XK00001402,2401,OK
Timestamp: 06/05/17 23:43:56,XK00001402,7728,Failure
Timestamp: 06/05/17 23:46:24,WK00001576,1866,OK
Timestamp: 06/05/17 23:49:47,WK00001576,8148,Failure
Timestamp: 06/05/17 23:49:48,WK00001576,1650,OK
Timestamp: 06/05/17 23:52:10,WK00001576,6428,Failure
Timestamp: 06/05/17 23:57:21,WK00001576,2811,OK
Timestamp: 06/06/17 00:01:57,WK00001576,1556,OK
Timestamp: 06/06/17 00:06:18,WK00001576,5709,Failure
Timestamp: 06/06/17 00:07:03,WK00001576,351,OK
Timestamp: 06/06/17 00:12:00,WK00001576,1943,OK
Timestamp: 06/06/17 00:17:49,WK00001576,5980,Failure
Timestamp: 06/06/17 00:19:38,WK00001576,6549,Failure
Timestamp: 06/06/17 00:23:33,WK00001576,5066,Failure
Timestamp: 06/06/17 00:27:20,WK00001576,233,OK
Timestamp: 06/06/17 00:31:47,WK00001576,2205,OK
Timestamp: 06/06/17 00:37:07,WK00001576,495,OK
Timestamp: 06/07/17 00:40:51,WK00001576,1963,OK
Timestamp: 06/07/17 00:42:45,WK00001576,530,OK
Timestamp: 06/07/17 00:46:51,WK00001576,6339,Failure
Timestamp: 06/07/17 00:49:23,WK00001576,7095,Failure
Timestamp: 06/07/17 00:51:01,WK00001576,5743,Failure
Timestamp: 06/07/17 00:55:10,WK00001576,1816,OK
Timestamp: 06/07/17 00:57:07,WK00001576,41,OK
Timestamp: 06/07/17 00:58:38,WK00001576,690,OK
Timestamp: 06/07/17 00:59:48,WK00001576,528,OK
Timestamp: 06/08/17 01:04:40,WK00001576,1690,OK
Timestamp: 06/08/17 01:08:00,WK00001576,5577,Failure
Timestamp: 06/09/17 01:13:49,WK00001576,1232,OK
Timestamp: 06/09/17 01:14:25,WK00001576,5081,Failure
Timestamp: 06/09/17 01:17:32,WK00001576,2506,OK
Timestamp: 06/09/17 01:20:52,WK00001576,1091,OK
Timestamp: 06/10/17 01:21:26,WK00001576,3130,OK
Timestamp: 06/10/17 01:23:46,WK00001576,3077,OK
Timestamp: 06/10/17 01:28:49,WK00001576,6045,Failure
Timestamp: 06/10/17 01:29:11,WK00001576,3379,OK
Timestamp: 06/10/17 01:32:58,WK00001576,6719,Failure
Timestamp: 06/10/17 01:37:08,WK00001576,2942,OK
Timestamp: 06/10/17 01:37:26,WK00001576,2881,OK
Timestamp: 06/10/17 01:39:09,YZ00001723,9771,Failure
Timestamp: 06/10/17 01:42:05,YZ00001723,8526,Failure
Timestamp: 06/10/17 01:46:16,YZ00001723,7371,Failure
Timestamp: 06/10/17 01:47:09,YZ00001723,9651,Failure
Timestamp: 06/11/17 01:49:52,YZ00001723,9461,Failure
Timestamp: 06/11/17 01:52:42,YZ00001723,7574,Failure
Timestamp: 06/11/17 01:53:45,YZ00001723,8298,Failure
Timestamp: 06/11/17 01:56:07,YZ00001723,4639,OK
Timestamp: 06/11/17 01:56:56,YZ00001723,7381,Failure
Timestamp: 06/11/17 01:58:20,YZ00001723,4432,OK
Timestamp: 06/11/17 01:59:39,YZ00001723,8958,Failure
Timestamp: 06/11/17 02:00:01,YZ00001723,7251,Failure
Timestamp: 06/11/17 02:01:32,YZ00001723,9768,Failure
Timestamp: 06/11/17 02:02:16,YZ00001723,9687,Failure
Timestamp: 06/11/17 02:03:35,YZ00001723,9812,Failure
Timestamp: 06/11/17 02:06:43,YZ00001723,9595,Failure
Timestamp: 06/11/17 02:07:18,YZ00001723,4832,OK
Timestamp: 06/11/17 02:12:51,YZ00001723,8972,Failure
Timestamp: 06/11/17 02:15:18,YZ00001723,4228,OK
Timestamp: 06/12/17 02:19:26,YZ00001723,9016,Failure
Timestamp: 06/12/17 02:22:45,YZ00001723,9963,Failure
Timestamp: 06/12/17 02:24:37,YZ00001723,4275,OK
Timestamp: 06/12/17 02:30:21,YZ00001723,9340,Failure
Timestamp: 06/12/17 02:30:50,YZ00001723,8291,Failure
Timestamp: 06/12/17 02:35:35,YZ00001723,7415,Failure
Timestamp: 06/12/17 02:38:37,YZ00001723,4827,OK
Timestamp: 06/12/17 02:40:52,YZ00001723,3775,OK
Timestamp: 06/12/17 02:42:12,YZ00001723,9224,Failure
Timestamp: 06/12/17 02:44:29,YZ00001723,8625,Failure
Timestamp: 06/12/17 02:47:07,YZ00001723,9269,Failure
Timestamp: 06/12/17 02:48:35,YZ00001723,4289,OK
Timestamp: 06/13/17 02:52:26,YZ00001723,4434,OK
Timestamp: 06/13/17 02:58:10,YZ00001723,9739,Failure
Timestamp: 06/13/17 02:59:26,YZ00001723,8332,Failure
Timestamp: 06/13/17 03:02:36,YZ00001723,8342,Failure
Timestamp: 06/13/17 03:04:15,YZ00001723,9603,Failure
Timestamp: 06/13/17 03:05:37,YZ00001723,9625,Failure
Timestamp: 06/13/17 03:05:51,YZ00001723,3690,OK
Timestamp: 06/13/17 03:11:31,YZ00001723,6911,Failure
Timestamp: 06/13/17 03:16:16,YZ00001723,2778,OK
Timestamp: 06/13/17 03:20:53,XK00001402,5358,Failure
Timestamp: 06/13/17 03:25:24,XK00001402,3318,OK
Timestamp: 06/13/17 03:30:28,XK00001402,6706,Failure
Timestamp: 06/14/17 03:35:41,XK00001402,9380,Failure
Timestamp: 06/14/17 03:40:45,XK00001402,5626,Failure
Timestamp: 06/14/17 03:42:42,XK00001402,6943,Failure
Timestamp: 06/14/17 03:44:27,XK00001402,389,OK
Timestamp: 06/14/17 03:46:56,XK00001402,7093,Failure
Timestamp: 06/14/17 03:49:05,XK00001402,2412,OK
Timestamp: 06/14/17 03:54:10,XK00001402,344,OK
Timestamp: 06/14/17 03:58:48,XK00001402,5138,Failure
Timestamp: 06/14/17 04:03:44,XK00001402,1260,OK
Timestamp: 06/14/17 04:05:31,XK00001402,3209,OK
Timestamp: 06/14/17 04:09:30,XK00001402,3014,OK
Timestamp: 06/14/17 04:12:54,XK00001402,6071,Failure
Timestamp: 06/14/17 04:15:42,XK00001402,6983,Failure
Timestamp: 06/14/17 04:16:15,XK00001402,2182,OK
Timestamp: 06/14/17 04:18:28,XK00001402,454,OK
Timestamp: 06/14/17 04:23:57,XK00001402,822,OK
Timestamp: 06/14/17 04:26:12,XK00001402,2694,OK
Timestamp: 06/14/17 04:30:07,XK00001402,5491,Failure
Timestamp: 06/14/17 04:32:53,XK00001402,2310,OK
Timestamp: 06/15/17 04:33:29,XK00001402,6233,Failure
Timestamp: 06/15/17 04:35:29,XK00001402,984,OK
Timestamp: 06/15/17 04:41:28,XK00001402,632,OK
Timestamp: 06/15/17 04:43:24,XK00001402,1030,OK
Timestamp: 06/15/17 04:45:48,XK00001402,1720,OK
Timestamp: 06/16/17 04:45:54,WK00001576,907,OK
Timestamp: 06/16/17 04:51:37,WK00001576,5937,Failure
Timestamp: 06/16/17 04:56:58,WK00001576,5385,Failure
Timestamp: 06/17/17 04:59:56,WK00001576,2832,OK
Timestamp: 06/17/17 05:02:42,WK00001576,4147,OK
Timestamp: 06/17/17 05:07:22,WK00001576,8174,Failure
Timestamp: 06/17/17 05:12:36,WK00001576,5135,Failure
Timestamp: 06/17/17 05:16:20,WK00001576,2591,OK
Timestamp: 06/17/17 05:21:25,WK00001576,443,OK
Timestamp: 06/17/17 05:23:01,WK00001576,98,OK
Timestamp: 06/17/17 05:27:08,WK00001576,8412,Failure
Timestamp: 06/17/17 05:27:34,WK00001576,6313,Failure
Timestamp: 06/17/17 05:30:14,WK00001576,487,OK
Timestamp: 06/17/17 05:31:26,WK00001576,3509,OK
Timestamp: 06/18/17 05:31:45,WK00001576,5256,Failure
Timestamp: 06/18/17 05:33:56,WK00001576,9386,Failure
Timestamp: 06/18/17 05:35:15,WK00001576,200,OK
Timestamp: 06/18/17 05:36:24,WK00001576,4102,OK
Timestamp: 06/18/17 05:41:48,WK00001576,2653,OK
Timestamp: 06/19/17 05:42:15,WK00001576,3279,OK
Timestamp: 06/19/17 05:45:33,WK00001576,1025,OK
Timestamp: 06/19/17 05:46:15,WK00001576,547,OK
Timestamp: 06/19/17 05:46:26,WK00001576,6493,Failure
Timestamp: 06/19/17 05:52:15,WK00001576,6527,Failure
Timestamp: 06/19/17 05:54:12,WK00001576,1898,OK
Timestamp: 06/19/17 05:59:38,WK00001576,3149,OK
Timestamp: 06/19/17 06:05:25,WK00001576,25,OK
Timestamp: 06/19/17 06:06:29,WK00001576,5508,Failure
Timestamp: 06/19/17 06:10:36,WK00001576,6066,Failure
Timestamp: 06/19/17 06:16:04,WK00001576,2243,OK
Timestamp: 06/20/17 06:18:01,WK00001576,1,OK
Timestamp: 06/20/17 06:19:31,WK00001576,5708,Failure
Timestamp: 06/20/17 06:22:22,WK00001576,6091,Failure
Timestamp: 06/20/17 06:27:02,WK00001576,6694,Failure
Timestamp: 06/20/17 06:31:28,WK00001576,2045,OK
Timestamp: 06/20/17 06:37:01,WK00001576,3841,OK
Timestamp: 06/20/17 06:38:27,YZ00001723,8862,Failure
Timestamp: 06/20/17 06:40:02,YZ00001723,4440,OK
Timestamp: 06/20/17 06:41:33,YZ00001723,7880,Failure
Timestamp: 06/20/17 06:41:56,YZ00001723,9058,Failure
Timestamp: 06/20/17 06:45:41,YZ00001723,4970,OK
Timestamp: 06/20/17 06:49:54,YZ00001723,9003,Failure
Timestamp: 06/20/17 06:52:34,YZ00001723,6789,Failure
Timestamp: 06/20/17 06:55:47,YZ00001723,9264,Failure
Timestamp: 06/20/17 06:56:48,YZ00001723,9429,Failure
Timestamp: 06/20/17 07:01:41,YZ00001723,8262,Failure
Timestamp: 06/20/17 07:02:42,YZ00001723,8674,Failure
Timestamp: 06/20/17 07:02:59,YZ00001723,3611,OK
Timestamp: 06/20/17 07:04:04,YZ00001723,7080,Failure
Timestamp: 06/20/17 07:09:57,YZ00001723,4690,OK
Timestamp: 06/20/17 07:10:52,YZ00001723,4938,OK
Timestamp: 06/20/17 07:11:58,YZ00001723,4317,OK
Timestamp: 06/21/17 07:13:28,YZ00001723,4449,OK
Timestamp: 06/21/17 07:18:20,YZ00001723,8861,Failure
Timestamp: 06/21/17 07:21:17,YZ00001723,8452,Failure
Timestamp: 06/21/17 07:23:27,YZ00001723,4347,OK
Timestamp: 06/21/17 07:25:38,YZ00001723,9458,Failure
Timestamp: 06/21/17 07:29:06,YZ00001723,8987,Failure
Timestamp: 06/21/17 07:32:00,YZ00001723,4500,OK
Timestamp: 06/21/17 07:32:16,YZ00001723,9968,Failure
Timestamp: 06/21/17 07:37:46,YZ00001723,8849,Failure
Timestamp: 06/21/17 07:40:08,YZ00001723,7849,Failure
Timestamp: 06/21/17 07:44:45,YZ00001723,7436,Failure
Timestamp: 06/21/17 07:49:45,YZ00001723,9179,Failure
Timestamp: 06/21/17 07:52:24,YZ00001723,9703,Failure
Timestamp: 06/21/17 07:56:35,YZ00001723,9260,Failure
Timestamp: 06/21/17 08:00:33,YZ00001723,9759,Failure
Timestamp: 06/21/17 08:04:53,YZ00001723,9741,Failure
Timestamp: 06/21/17 08:05:48,YZ00001723,7480,Failure
Timestamp: 06/22/17 08:09:49,YZ00001723,7719,Failure
Timestamp: 06/22/17 08:10:39,YZ00001723,8654,Failure
Timestamp: 06/22/17 08:11:05,YZ00001723,9720,Failure
Timestamp: 06/23/17 08:16:14,YZ00001723,8904,Failure
Timestamp: 06/23/17 08:20:21,YZ00001723,7748,Failure
Timestamp: 06/23/17 08:23:41,YZ00001723,4750,OK
Timestamp: 06/23/17 08:25:34,YZ00001723,9468,Failure
Timestamp: 06/23/17 08:27:30,YZ00001723,9496,Failure
Timestamp: 06/23/17 08:32:35,YZ00001723,9877,Failure
Timestamp: 06/23/17 08:34:49,YZ00001723,8601,Failure
Timestamp: 06/23/17 08:35:02,YZ00001723,7218,Failure
Timestamp: 06/23/17 08:36:45,YZ00001723,7300,Failure
Timestamp: 06/23/17 08:41:02,YZ00001723,8926,Failure
Timestamp: 06/24/17 08:44:32,YZ00001723,7595,Failure
Timestamp: 06/24/17 08:50:23,YZ00001723,4361,OK
Timestamp: 06/24/17 08:56:12,XK00001402,7895,Failure
Timestamp: 06/24/17 08:59:09,XK00001402,4170,OK
Timestamp: 06/24/17 09:02:05,XK00001402,5742,Failure
Timestamp: 06/24/17 09:03:11,XK00001402,5826,Failure
Timestamp: 06/24/17 09:06:16,XK00001402,3993,OK
Timestamp: 06/25/17 09:07:51,XK00001402,7040,Failure
Timestamp: 06/25/17 09:09:12,XK00001402,7914,Failure
Timestamp: 06/25/17 09:14:46,XK00001402,3430,OK
Timestamp: 06/25/17 09:15:47,XK00001402,1148,OK
Timestamp: 06/25/17 09:20:52,XK00001402,2657,OK
Timestamp: 06/25/17 09:23:37,XK00001402,1918,OK
Timestamp: 06/26/17 09:24:59,XK00001402,349,OK
Timestamp: 06/26/17 09:25:43,XK00001402,2554,OK
Timestamp: 06/26/17 09:31:15,XK00001402,348,OK
Timestamp: 06/26/17 09:36:00,XK00001402,1511,OK
Timestamp: 06/26/17 09:37:26,XK00001402,2209,OK
Timestamp: 06/26/17 09:42:13,XK00001402,7135,Failure
Timestamp: 06/26/17 09:47:03,XK00001402,6890,Failure
Timestamp: 06/26/17 09:49:31,XK00001402,14,OK
Timestamp: 06/26/17 09:54:02,XK00001402,9392,Failure
Timestamp: 06/26/17 09:54:12,XK00001402,4173,OK
Timestamp: 06/26/17 09:59:33,XK00001402,6664,Failure
Timestamp: 06/26/17 10:04:22,XK00001402,5032,Failure
Timestamp: 06/26/17 10:05:50,XK00001402,3418,OK
Timestamp: 06/27/17 10:10:29,XK00001402,8361,Failure
Timestamp: 06/27/17 10:12:48,XK00001402,5116,Failure
Timestamp: 06/27/17 10:13:52,XK00001402,3428,OK
Timestamp: 06/27/17 10:14:21,XK00001402,5602,Failure
Timestamp: 06/27/17 10:15:05,XK00001402,438,OK
Timestamp: 06/28/17 10:21:01,XK00001402,6272,Failure
Timestamp: 06/28/17 10:23:26,XK00001402,8236,Failure
Timestamp: 06/28/17 10:25:17,XK00001402,3409,OK
Timestamp: 06/29/17 10:26:42,WK00001576,509,OK
Timestamp: 06/29/17 10:29:47,WK00001576,818,OK
Timestamp: 06/30/17 10:35:11,WK00001576,6625,Failure
Timestamp: 06/30/17 10:39:43,WK00001576,8392,Failure
Timestamp: 06/30/17 10:44:31,WK00001576,636,OK
Timestamp: 06/30/17 10:46:45,WK00001576,1899,OK
Timestamp: 06/30/17 10:52:20,WK00001576,3742,OK
Timestamp: 06/30/17 10:54:34,WK00001576,3814,OK
Timestamp: 06/30/17 10:55:36,WK00001576,445,OK
Timestamp: 06/30/17 11:00:04,WK00001576,2348,OK
Timestamp: 06/30/17 11:02:52,WK00001576,4084,OK
Timestamp: 06/30/17 11:02:59,WK00001576,5569,Failure
Timestamp: 06/30/17 11:03:32,WK00001576,9374,Failure
Timestamp: 06/30/17 11:06:55,WK00001576,5205,Failure
Timestamp: 06/30/17 11:07:33,WK00001576,386,OK
Timestamp: 06/30/17 11:12:31,WK00001576,7981,Failure
Timestamp: 06/30/17 11:18:03,WK00001576,6971,Failure
Timestamp: 06/30/17 11:20:29,WK00001576,5513,Failure
Timestamp: 07/01/17 11:24:28,WK00001576,574,OK
Timestamp: 07/02/17 11:28:52,WK00001576,695,OK
Timestamp: 07/02/17 11:32:25,WK00001576,6201,Failure
Timestamp: 07/02/17 11:36:54,WK00001576,2035,OK
Timestamp: 07/02/17 11:39:08,WK00001576,2298,OK
Timestamp: 07/02/17 11:40:48,WK00001576,1249,OK
Timestamp: 07/02/17 11:44:46,WK00001576,5470,Failure
Timestamp: 07/02/17 11:44:52,WK00001576,6165,Failure
Timestamp: 07/02/17 11:49:08,WK00001576,9367,Failure
Timestamp: 07/02/17 11:53:07,WK00001576,5774,Failure
Timestamp: 07/02/17 11:55:57,WK00001576,4014,OK
Timestamp: 07/02/17 11:57:12,WK00001576,992,OK
Timestamp: 07/02/17 11:59:36,WK00001576,1269,OK
Timestamp: 07/02/17 12:01:13,WK00001576,2331,OK
Timestamp: 07/02/17 12:01:57,WK00001576,4183,OK
Timestamp: 07/02/17 12:02:50,WK00001576,5162,Failure
Timestamp: 07/03/17 12:08:21,WK00001576,7039,Failure
Timestamp: 07/03/17 12:11:31,WK00001576,8015,Failure
Timestamp: 07/04/17 12:14:57,WK00001576,5684,Failure
Timestamp: 07/04/17 12:20:42,WK00001576,5111,Failure
Timestamp: 07/04/17 12:26:05,WK00001576,2672,OK
Timestamp: 07/04/17 12:27:20,WK00001576,6253,Failure
Timestamp: 07/05/17 12:29:59,WK00001576,2171,OK
Timestamp: 07/05/17 12:31:46,WK00001576,5889,Failure
Timestamp: 07/05/17 12:35:41,WK00001576,6210,Failure
Timestamp: 07/05/17 12:41:00,WK00001576,6013,Failure
Timestamp: 07/05/17 12:46:29,WK00001576,5112,Failure
Timestamp: 07/05/17 12:47:58,WK00001576,101,OK
Timestamp: 07/05/17 12:51:35,WK00001576,2283,OK
Timestamp: 07/05/17 12:54:21,WK00001576,3230,OK
Timestamp: 07/05/17 12:57:09,WK00001576,5800,Failure
Timestamp: 07/05/17 12:59:53,YZ00001723,9296,Failure
Timestamp: 07/05/17 13:01:44,YZ00001723,9201,Failure
Timestamp: 07/05/17 13:04:30,YZ00001723,4577,OK
Timestamp: 07/05/17 13:04:55,YZ00001723,9142,Failure
Timestamp: 07/05/17 13:08:21,YZ00001723,4706,OK
Timestamp: 07/05/17 13:13:02,YZ00001723,4763,OK
Timestamp: 07/05/17 13:15:55,YZ00001723,9053,Failure
Timestamp: 07/05/17 13:20:48,YZ00001723,8892,Failure
Timestamp: 07/05/17 13:21:38,YZ00001723,8817,Failure
Timestamp: 07/05/17 13:25:22,YZ00001723,4878,OK
Timestamp: 07/05/17 13:27:52,YZ00001723,7573,Failure
Timestamp: 07/05/17 13:28:59,YZ00001723,7253,Failure
Timestamp: 07/05/17 13:32:24,YZ00001723,8544,Failure
Timestamp: 07/05/17 13:33:11,YZ00001723,9074,Failure
Timestamp: 07/05/17 13:34:37,YZ00001723,8798,Failure
Timestamp: 07/05/17 13:40:31,YZ00001723,7279,Failure
Timestamp: 07/05/17 13:46:21,YZ00001723,8994,Failure
Timestamp: 07/05/17 13:52:20,YZ00001723,8660,Failure
Timestamp: 07/05/17 13:57:20,YZ00001723,8999,Failure
Timestamp: 07/05/17 13:57:41,YZ00001723,8719,Failure
Timestamp: 07/05/17 14:03:39,YZ00001723,9816,Failure
Timestamp: 07/05/17 14:05:43,YZ00001723,4261,OK
Timestamp: 07/05/17 14:07:28,YZ00001723,3630,OK
Timestamp: 07/05/17 14:08:50,YZ00001723,7576,Failure
Timestamp: 07/05/17 14:12:28,YZ00001723,8620,Failure
Timestamp: 07/05/17 14:13:34,YZ00001723,8954,Failure
Timestamp: 07/05/17 14:15:38,YZ00001723,3653,OK
Timestamp: 07/05/17 14:19:49,YZ00001723,4906,OK
Timestamp: 07/05/17 14:25:33,YZ00001723,7327,Failure
Timestamp: 07/05/17 14:29:44,YZ00001723,4614,OK
Timestamp: 07/05/17 14:34:30,XK00001402,2829,OK
Timestamp: 07/05/17 14:35:18,XK00001402,384,OK
Timestamp: 07/05/17 14:39:25,XK00001402,5057,Failure
Timestamp: 07/06/17 14:43:51,XK00001402,107,OK
Timestamp: 07/07/17 14:45:37,XK00001402,5955,Failure
Timestamp: 07/07/17 14:48:59,XK00001402,1145,OK
Timestamp: 07/07/17 14:51:24,XK00001402,8118,Failure
Timestamp: 07/07/17 14:56:59,XK00001402,6476,Failure
Timestamp: 07/07/17 14:59:27,XK00001402,5349,Failure
Timestamp: 07/07/17 15:03:58,XK00001402,6195,Failure
Timestamp: 07/07/17 15:06:34,XK00001402,506,OK
Timestamp: 07/07/17 15:10:07,XK00001402,5640,Failure
Timestamp: 07/08/17 15:11:15,XK00001402,5520,Failure
Timestamp: 07/08/17 15:12:04,XK00001402,2370,OK
Timestamp: 07/09/17 15:18:03,XK00001402,3079,OK
Timestamp: 07/10/17 15:19:09,XK00001402,5293,Failure
Timestamp: 07/10/17 15:22:46,XK00001402,9959,Failure
Timestamp: 07/10/17 15:23:05,XK00001402,2725,OK
Timestamp: 07/10/17 15:27:44,XK00001402,5579,Failure
Timestamp: 07/10/17 15:29:25,XK00001402,4012,OK
Timestamp: 07/10/17 15:34:07,XK00001402,3420,OK
Timestamp: 07/10/17 15:38:57,XK00001402,3256,OK
Timestamp: 07/10/17 15:43:12,XK00001402,2533,OK
Timestamp: 07/10/17 15:44:44,XK00001402,1652,OK
Timestamp: 07/10/17 15:45:23,XK00001402,1723,OK
Timestamp: 07/10/17 15:50:30,XK00001402,6614,Failure
Timestamp: 07/11/17 15:53:34,XK00001402,1084,OK
Timestamp: 07/11/17 15:53:57,XK00001402,2960,OK
Timestamp: 07/11/17 15:59:45,XK00001402,3807,OK
Timestamp: 07/11/17 16:02:13,XK00001402,3443,OK
Timestamp: 07/11/17 16:02:42,XK00001402,9419,Failure
Timestamp: 07/12/17 16:06:49,WK00001576,109,OK
Timestamp: 07/12/17 16:08:59,WK00001576,3586,OK
Timestamp: 07/12/17 16:14:19,WK00001576,3487,OK
Timestamp: 07/12/17 16:18:47,WK00001576,4263,OK
Timestamp: 07/12/17 16:20:21,WK00001576,3153,OK
Timestamp: 07/12/17 16:24:47,WK00001576,499,OK
Timestamp: 07/12/17 16:26:43,WK00001576,3537,OK
Timestamp: 07/12/17 16:28:24,WK00001576,518,OK
Timestamp: 07/12/17 16:31:07,WK00001576,5997,Failure
Timestamp: 07/12/17 16:31:25,WK00001576,1180,OK
Timestamp: 07/12/17 16:34:23,WK00001576,3801,OK
Timestamp: 07/12/17 16:35:13,WK00001576,7998,Failure
Timestamp: 07/12/17 16:35:15,WK00001576,6642,Failure
Timestamp: 07/12/17 16:39:15,WK00001576,5522,Failure
Timestamp: 07/12/17 16:39:29,WK00001576,1414,OK
Timestamp: 07/12/17 16:41:37,WK00001576,7059,Failure
Timestamp: 07/12/17 16:45:13,WK00001576,1923,OK
Timestamp: 07/12/17 16:50:04,WK00001576,5416,Failure
Timestamp: 07/13/17 16:53:07,WK00001576,6828,Failure
Timestamp: 07/13/17 16:57:15,WK00001576,1034,OK
Timestamp: 07/13/17 16:58:34,WK00001576,6832,Failure
Timestamp: 07/13/17 17:00:30,WK00001576,756,OK
Timestamp: 07/13/17 17:01:13,WK00001576,3984,OK
Timestamp: 07/13/17 17:05:49,WK00001576,6421,Failure
Timestamp: 07/14/17 17:06:17,WK00001576,7976,Failure
Timestamp: 07/15/17 17:09:34,WK00001576,2863,OK
Timestamp: 07/15/17 17:15:06,WK00001576,1547,OK
Timestamp: 07/15/17 17:16:44,WK00001576,4124,OK
Timestamp: 07/15/17 17:22:15,WK00001576,7752,Failure
Timestamp: 07/15/17 17:22:16,WK00001576,2116,OK
Timestamp: 07/15/17 17:25:53,WK00001576,2128,OK
Timestamp: 07/15/17 17:26:18,WK00001576,4214,OK
Timestamp: 07/15/17 17:27:23,WK00001576,5054,Failure
Timestamp: 07/15/17 17:27:59,WK00001576,4190,OK
Timestamp: 07/15/17 17:32:34,YZ00001723,8908,Failure
Timestamp: 07/15/17 17:33:40,YZ00001723,4475,OK
Timestamp: 07/16/17 17:38:05,YZ00001723,7516,Failure
Timestamp: 07/17/17 17:38:34,YZ00001723,4776,OK
Timestamp: 07/18/17 17:41:16,YZ00001723,7483,Failure
Timestamp: 07/18/17 17:46:01,YZ00001723,9025,Failure
Timestamp: 07/18/17 17:47:41,YZ00001723,4636,OK
Timestamp: 07/19/17 17:47:45,YZ00001723,4266,OK
Timestamp: 07/19/17 17:52:27,YZ00001723,7848,Failure
Timestamp: 07/19/17 17:55:14,YZ00001723,8683,Failure
Timestamp: 07/19/17 17:58:13,YZ00001723,9758,Failure
Timestamp: 07/19/17 17:58:24,YZ00001723,9927,Failure
Timestamp: 07/19/17 18:01:21,YZ00001723,7771,Failure
Timestamp: 07/19/17 18:04:20,YZ00001723,9178,Failure
Timestamp: 07/19/17 18:10:13,YZ00001723,8282,Failure
Timestamp: 07/19/17 18:13:39,YZ00001723,9321,Failure
Timestamp: 07/19/17 18:17:06,YZ00001723,3767,OK
Timestamp: 07/19/17 18:21:17,YZ00001723,4873,OK
Timestamp: 07/19/17 18:22:31,YZ00001723,9887,Failure
Timestamp: 07/19/17 18:26:29,YZ00001723,4626,OK
Timestamp: 07/19/17 18:31:24,YZ00001723,4649,OK
Timestamp: 07/19/17 18:35:29,YZ00001723,8778,Failure
Timestamp: 07/20/17 18:39:03,YZ00001723,8802,Failure
Timestamp: 07/20/17 18:40:58,YZ00001723,8301,Failure
Timestamp: 07/20/17 18:41:58,YZ00001723,7468,Failure
Timestamp: 07/20/17 18:42:05,YZ00001723,4810,OK
Timestamp: 07/20/17 18:43:10,YZ00001723,8846,Failure
Timestamp: 07/20/17 18:43:58,YZ00001723,4366,OK
Timestamp: 07/20/17 18:44:34,YZ00001723,3681,OK
Timestamp: 07/20/17 18:45:31,YZ00001723,7216,Failure
Timestamp: 07/20/17 18:50:33,YZ00001723,6382,Failure
Timestamp: 07/20/17 18:51:32,YZ00001723,4467,OK
Timestamp: 07/20/17 18:53:41,YZ00001723,4684,OK
Timestamp: 07/20/17 18:54:08,YZ00001723,9088,Failure
Timestamp: 07/20/17 18:56:16,YZ00001723,7886,Failure
Timestamp: 07/20/17 18:58:14,YZ00001723,8477,Failure
Timestamp: 07/20/17 19:04:07,YZ00001723,9836,Failure
Timestamp: 07/20/17 19:08:47,YZ00001723,7620,Failure
Timestamp: 07/20/17 19:14:34,YZ00001723,5008,OK
Timestamp: 07/20/17 19:18:06,YZ00001723,7707,Failure
Timestamp: 07/20/17 19:23:10,YZ00001723,7398,Failure
Timestamp: 07/20/17 19:23:53,YZ00001723,9819,Failure
Timestamp: 07/20/17 19:26:44,YZ00001723,9324,Failure
Timestamp: 07/20/17 19:27:56,YZ00001723,4539,OK
